alpha.water,p_rgh,total(p)_coeff,p,U:0,U:1,U:2,x/c,Points:0,Points:1,Points:2,Point ID,Block Number
0.0539659,9358.41,-0.872841,9358.41,0,0,0,0.0550146,0.0550146,-0.1,0.0370133,216,2
0.0539659,9358.41,-0.872841,9358.41,0,0,0,0.0550146,0.0550146,0.1,0.0370133,217,2
0.0539698,9357.87,-0.872883,9357.87,0,0,0,0.0475729,0.0475729,-0.1,0.0347985,218,2
0.0539698,9357.87,-0.872883,9357.87,0,0,0,0.0475729,0.0475729,0.1,0.0347985,219,2
0.0673685,9356.38,-0.873002,9356.38,0,0,0,0.0406006,0.0406006,-0.1,0.0324885,220,2
0.0673685,9356.38,-0.873002,9356.38,0,0,0,0.0406006,0.0406006,0.1,0.0324885,221,2
0.162038,9355.07,-0.873107,9355.07,0,0,0,0.0340854,0.0340854,-0.1,0.0300733,222,2
0.162038,9355.07,-0.873107,9355.07,0,0,0,0.0340854,0.0340854,0.1,0.0300733,223,2
0.364849,9355.53,-0.87307,9355.53,0,0,0,0.0280203,0.0280203,-0.1,0.0275391,224,2
0.364849,9355.53,-0.87307,9355.53,0,0,0,0.0280203,0.0280203,0.1,0.0275391,225,2
0.576097,9356.36,-0.873004,9356.36,0,0,0,0.0224053,0.0224053,-0.1,0.0248668,226,2
0.576097,9356.36,-0.873004,9356.36,0,0,0,0.0224053,0.0224053,0.1,0.0248668,227,2
0.749386,9356.35,-0.873004,9356.35,0,0,0,0.0172508,0.0172508,-0.1,0.0220312,228,2
0.749386,9356.35,-0.873004,9356.35,0,0,0,0.0172508,0.0172508,0.1,0.0220312,229,2
0.886192,9356.12,-0.873023,9356.12,0,0,0,0.0125821,0.0125821,-0.1,0.0189977,230,2
0.886192,9356.12,-0.873023,9356.12,0,0,0,0.0125821,0.0125821,0.1,0.0189977,231,2
0.965097,9356.56,-0.872988,9356.56,0,0,0,0.00845393,0.00845393,-0.1,0.015725,232,2
0.965097,9356.56,-0.872988,9356.56,0,0,0,0.00845393,0.00845393,0.1,0.015725,233,2
0.995387,10736,-0.762943,10736,0,0,0,0.00496597,0.00496597,-0.1,0.0121727,234,2
0.995387,10736,-0.762943,10736,0,0,0,0.00496597,0.00496597,0.1,0.0121727,235,2
1,14765.2,-0.441523,14765.2,0,0,0,0.00226181,0.00226181,-0.1,0.00829971,236,2
1,14765.2,-0.441523,14765.2,0,0,0,0.00226181,0.00226181,0.1,0.00829971,237,2
1,20636.2,0.0268218,20636.2,0,0,0,0.000557975,0.000557975,-0.1,0.00416555,238,2
1,20636.2,0.0268218,20636.2,0,0,0,0.000557975,0.000557975,0.1,0.00416555,239,2
