alpha.water,p_rgh,total(p)_coeff,p,U:0,U:1,U:2,x/c,Points:0,Points:1,Points:2,Point ID,Block Number
1,19183.7,-0.0890542,19183.7,0,0,0,0.44055,0.44055,-0.1,-0.0562327,111,2
1,19124.8,-0.0937453,19124.8,0,0,0,0.417139,0.417139,0.1,-0.0573096,112,2
1,19124.8,-0.0937453,19124.8,0,0,0,0.417139,0.417139,-0.1,-0.0573096,113,2
1,19073.4,-0.0978455,19073.4,0,0,0,0.393721,0.393721,0.1,-0.0582277,114,2
1,19073.4,-0.0978455,19073.4,0,0,0,0.393721,0.393721,-0.1,-0.0582277,115,2
1,19031,-0.101233,19031,0,0,0,0.370297,0.370297,0.1,-0.058973,116,2
1,19031,-0.101233,19031,0,0,0,0.370297,0.370297,-0.1,-0.058973,117,2
1,18999.3,-0.103762,18999.3,0,0,0,0.346868,0.346868,0.1,-0.0595303,118,2
1,18999.3,-0.103762,18999.3,0,0,0,0.346868,0.346868,-0.1,-0.0595303,119,2
1,18981.2,-0.105208,18981.2,0,0,0,0.323435,0.323435,0.1,-0.0598816,120,2
1,18981.2,-0.105208,18981.2,0,0,0,0.323435,0.323435,-0.1,-0.0598816,121,2
1,22300.9,0.15962,22300.9,0,0,0,0.976801,0.976801,-0.1,0.00332199,122,2
1,22300.9,0.15962,22300.9,0,0,0,0.976801,0.976801,0.1,0.00332199,123,2
1,21540.1,0.0989288,21540.1,0,0,0,0.953589,0.953589,-0.1,0.00654887,124,2
1,21540.1,0.0989288,21540.1,0,0,0,0.953589,0.953589,0.1,0.00654887,125,2
1,20955,0.0522493,20955,0,0,0,0.930364,0.930364,-0.1,0.00968461,126,2
1,20955,0.0522493,20955,0,0,0,0.930364,0.930364,0.1,0.00968461,127,2
1,20507.9,0.0165878,20507.9,0,0,0,0.907127,0.907127,-0.1,0.0127329,128,2
1,20507.9,0.0165878,20507.9,0,0,0,0.907127,0.907127,0.1,0.0127329,129,2
1,20141.7,-0.0126278,20141.7,0,0,0,0.88388,0.88388,-0.1,0.0156967,130,2
1,20141.7,-0.0126278,20141.7,0,0,0,0.88388,0.88388,0.1,0.0156967,131,2
1,19832.9,-0.0372604,19832.9,0,0,0,0.860622,0.860622,-0.1,0.0185787,132,2
1,19832.9,-0.0372604,19832.9,0,0,0,0.860622,0.860622,0.1,0.0185787,133,2
1,19563,-0.058791,19563,0,0,0,0.837354,0.837354,-0.1,0.0213809,134,2
1,19563,-0.058791,19563,0,0,0,0.837354,0.837354,0.1,0.0213809,135,2
1,19322,-0.0780216,19322,0,0,0,0.814078,0.814078,-0.1,0.0241053,136,2
1,19322,-0.0780216,19322,0,0,0,0.814078,0.814078,0.1,0.0241053,137,2
1,19103.3,-0.0954623,19103.3,0,0,0,0.790792,0.790792,-0.1,0.0267526,138,2
1,19103.3,-0.0954623,19103.3,0,0,0,0.790792,0.790792,0.1,0.0267526,139,2
1,18904.4,-0.111328,18904.4,0,0,0,0.767498,0.767498,-0.1,0.0293238,140,2
1,18904.4,-0.111328,18904.4,0,0,0,0.767498,0.767498,0.1,0.0293238,141,2
1,18724.5,-0.125681,18724.5,0,0,0,0.744195,0.744195,-0.1,0.0318186,142,2
1,18724.5,-0.125681,18724.5,0,0,0,0.744195,0.744195,0.1,0.0318186,143,2
1,18564.7,-0.138433,18564.7,0,0,0,0.720885,0.720885,-0.1,0.0342368,144,2
1,18564.7,-0.138433,18564.7,0,0,0,0.720885,0.720885,0.1,0.0342368,145,2
1,18427.9,-0.149343,18427.9,0,0,0,0.697566,0.697566,-0.1,0.0365771,146,2
1,18427.9,-0.149343,18427.9,0,0,0,0.697566,0.697566,0.1,0.0365771,147,2
1,18318.9,-0.158036,18318.9,0,0,0,0.67424,0.67424,-0.1,0.038838,148,2
1,18318.9,-0.158036,18318.9,0,0,0,0.67424,0.67424,0.1,0.038838,149,2
1,18251.9,-0.163385,18251.9,0,0,0,0.650906,0.650906,-0.1,0.0410172,150,2
1,18251.9,-0.163385,18251.9,0,0,0,0.650906,0.650906,0.1,0.0410172,151,2
1,18260.8,-0.162674,18260.8,0,0,0,0.627564,0.627564,-0.1,0.0431117,152,2
1,18260.8,-0.162674,18260.8,0,0,0,0.627564,0.627564,0.1,0.0431117,153,2
1,18391.3,-0.152258,18391.3,0,0,0,0.604214,0.604214,-0.1,0.045118,154,2
1,18391.3,-0.152258,18391.3,0,0,0,0.604214,0.604214,0.1,0.045118,155,2
1,18647.8,-0.131798,18647.8,0,0,0,0.580857,0.580857,-0.1,0.0470319,156,2
1,18647.8,-0.131798,18647.8,0,0,0,0.580857,0.580857,0.1,0.0470319,157,2
1,19043.6,-0.100223,19043.6,0,0,0,0.557492,0.557492,-0.1,0.0488482,158,2
1,19043.6,-0.100223,19043.6,0,0,0,0.557492,0.557492,0.1,0.0488482,159,2
1,20487.4,0.0149492,20487.4,0,0,0,0.534119,0.534119,-0.1,0.0505613,160,2
1,20487.4,0.0149492,20487.4,0,0,0,0.534119,0.534119,0.1,0.0505613,161,2
1,23296.9,0.239071,23296.9,0,0,0,0.510738,0.510738,-0.1,0.0521643,162,2
1,23296.9,0.239071,23296.9,0,0,0,0.510738,0.510738,0.1,0.0521643,163,2
1,17471.7,-0.225619,17471.7,0,0,0,0.48735,0.48735,-0.1,0.0536498,164,2
1,17471.7,-0.225619,17471.7,0,0,0,0.48735,0.48735,0.1,0.0536498,165,2
0.989073,9705.02,-0.84519,9705.02,0,0,0,0.463953,0.463953,-0.1,0.0550092,166,2
0.989073,9705.02,-0.84519,9705.02,0,0,0,0.463953,0.463953,0.1,0.0550092,167,2
0.986989,9418.2,-0.868071,9418.2,0,0,0,0.44055,0.44055,-0.1,0.0562327,168,2
0.986989,9418.2,-0.868071,9418.2,0,0,0,0.44055,0.44055,0.1,0.0562327,169,2
0.997503,9505.06,-0.861142,9505.06,0,0,0,0.417139,0.417139,-0.1,0.0573096,170,2
0.997503,9505.06,-0.861142,9505.06,0,0,0,0.417139,0.417139,0.1,0.0573096,171,2
0.999198,9536.66,-0.858621,9536.66,0,0,0,0.393721,0.393721,-0.1,0.0582277,172,2
0.999198,9536.66,-0.858621,9536.66,0,0,0,0.393721,0.393721,0.1,0.0582277,173,2
0.999591,9532.51,-0.858952,9532.51,0,0,0,0.370297,0.370297,-0.1,0.058973,174,2
0.999591,9532.51,-0.858952,9532.51,0,0,0,0.370297,0.370297,0.1,0.058973,175,2
0.99998,9481.64,-0.86301,9481.64,0,0,0,0.346868,0.346868,-0.1,0.0595303,176,2
0.99998,9481.64,-0.86301,9481.64,0,0,0,0.346868,0.346868,0.1,0.0595303,177,2
0.99764,9393.13,-0.870071,9393.13,0,0,0,0.323435,0.323435,-0.1,0.0598816,178,2
0.99764,9393.13,-0.870071,9393.13,0,0,0,0.323435,0.323435,0.1,0.0598816,179,2
0.997633,9359.01,-0.872793,9359.01,0,0,0,0.3,0.3,-0.1,0.060007,180,2
0.997633,9359.01,-0.872793,9359.01,0,0,0,0.3,0.3,0.1,0.060007,181,2
0.997665,9409.36,-0.868776,9409.36,0,0,0,0.278917,0.278917,-0.1,0.0599078,182,2
0.997665,9409.36,-0.868776,9409.36,0,0,0,0.278917,0.278917,0.1,0.0599078,183,2
0.497923,9409.41,-0.868772,9409.41,0,0,0,0.258974,0.258974,-0.1,0.0596107,184,2
0.497923,9409.41,-0.868772,9409.41,0,0,0,0.258974,0.258974,0.1,0.0596107,185,2
0.00288122,9359.81,-0.872729,9359.81,0,0,0,0.240112,0.240112,-0.1,0.0591305,186,2
0.00288122,9359.81,-0.872729,9359.81,0,0,0,0.240112,0.240112,0.1,0.0591305,187,2
0.0560706,9362.52,-0.872513,9362.52,0,0,0,0.222274,0.222274,-0.1,0.0584807,188,2
0.0560706,9362.52,-0.872513,9362.52,0,0,0,0.222274,0.222274,0.1,0.0584807,189,2
0.126411,9365,-0.872315,9365,0,0,0,0.205407,0.205407,-0.1,0.0576744,190,2
0.126411,9365,-0.872315,9365,0,0,0,0.205407,0.205407,0.1,0.0576744,191,2
0.113794,9363.76,-0.872414,9363.76,0,0,0,0.189461,0.189461,-0.1,0.0567235,192,2
0.113794,9363.76,-0.872414,9363.76,0,0,0,0.189461,0.189461,0.1,0.0567235,193,2
0.0467408,9360.29,-0.87269,9360.29,0,0,0,0.174388,0.174388,-0.1,0.0556388,194,2
0.0467408,9360.29,-0.87269,9360.29,0,0,0,0.174388,0.174388,0.1,0.0556388,195,2
0.0104375,9357.79,-0.87289,9357.79,0,0,0,0.160143,0.160143,-0.1,0.0544304,196,2
0.0104375,9357.79,-0.87289,9357.79,0,0,0,0.160143,0.160143,0.1,0.0544304,197,2
0.0142813,9358.13,-0.872863,9358.13,0,0,0,0.146683,0.146683,-0.1,0.0531076,198,2
0.0142813,9358.13,-0.872863,9358.13,0,0,0,0.146683,0.146683,0.1,0.0531076,199,2
0.0209227,9358.43,-0.872839,9358.43,0,0,0,0.133969,0.133969,-0.1,0.0516782,200,2
0.0209227,9358.43,-0.872839,9358.43,0,0,0,0.133969,0.133969,0.1,0.0516782,201,2
0.0247191,9358.04,-0.87287,9358.04,0,0,0,0.121962,0.121962,-0.1,0.0501494,202,2
0.0247191,9358.04,-0.87287,9358.04,0,0,0,0.121962,0.121962,0.1,0.0501494,203,2
0.032905,9357.94,-0.872878,9357.94,0,0,0,0.110627,0.110627,-0.1,0.048527,204,2
