# Residuals   
# Time        	p_rgh         	Ux            	Uz            	alpha.water   	k             	omega         
0             	N/A	N/A	N/A	N/A	N/A
0.602703      	4.914698e-07	4.308016e-04	5.820428e-04	1.270413e-07	3.716564e-04	1.261379e-04
0.603243      	4.485310e-07	4.304558e-04	5.816320e-04	1.271344e-07	3.733712e-04	1.259086e-04
0.603784      	4.917460e-07	4.301919e-04	5.814146e-04	1.271900e-07	3.740744e-04	1.256309e-04
0.604324      	4.844100e-07	4.295251e-04	5.801024e-04	1.271747e-07	3.740012e-04	1.256732e-04
0.604865      	5.010633e-07	4.293016e-04	5.801119e-04	1.271165e-07	3.752281e-04	1.255373e-04
0.605405      	4.359670e-07	4.288973e-04	5.798920e-04	1.270558e-07	3.782826e-04	1.255210e-04
0.605946      	4.374457e-07	4.286519e-04	5.799528e-04	1.269477e-07	3.821370e-04	1.258041e-04
0.606486      	4.213152e-07	4.289270e-04	5.812713e-04	1.267934e-07	3.864169e-04	1.259861e-04
0.607027      	4.505844e-07	4.287741e-04	5.806548e-04	1.265637e-07	3.890641e-04	1.258576e-04
0.607568      	4.250542e-07	4.295157e-04	5.827621e-04	1.262915e-07	3.898994e-04	1.260895e-04
0.608108      	4.365206e-07	4.295094e-04	5.825380e-04	1.259530e-07	3.887699e-04	1.258612e-04
0.608649      	4.573934e-07	4.305240e-04	5.849032e-04	1.257295e-07	3.877777e-04	1.257164e-04
0.609189      	4.829105e-07	4.305031e-04	5.841679e-04	1.255330e-07	3.857355e-04	1.254012e-04
0.60973       	4.497568e-07	4.309678e-04	5.853269e-04	1.253497e-07	3.813081e-04	1.249694e-04
0.61027       	4.919693e-07	4.309896e-04	5.855378e-04	1.251880e-07	3.762275e-04	1.247304e-04
0.610811      	4.886053e-07	4.311574e-04	5.861604e-04	1.257725e-07	3.746169e-04	1.248549e-04
0.611351      	5.273726e-07	4.303987e-04	5.847273e-04	1.262780e-07	3.758132e-04	1.246167e-04
0.611892      	5.090204e-07	4.300021e-04	5.838300e-04	1.266913e-07	3.762638e-04	1.243330e-04
0.612432      	5.333935e-07	4.296236e-04	5.828937e-04	1.270004e-07	3.768842e-04	1.240061e-04
0.612973      	4.835837e-07	4.289478e-04	5.820592e-04	1.273048e-07	3.808186e-04	1.237414e-04
0.613514      	5.005605e-07	4.282068e-04	5.808764e-04	1.275758e-07	3.826974e-04	1.233187e-04
0.614054      	4.742876e-07	4.273143e-04	5.796595e-04	1.278990e-07	3.841033e-04	1.226786e-04
0.614595      	4.749394e-07	4.264362e-04	5.780240e-04	1.281560e-07	3.850940e-04	1.222339e-04
0.615135      	4.938510e-07	4.255137e-04	5.772346e-04	1.283863e-07	3.835749e-04	1.217308e-04
0.615676      	4.542991e-07	4.243425e-04	5.753822e-04	1.284915e-07	3.822180e-04	1.217307e-04
0.616216      	4.712452e-07	4.230659e-04	5.730856e-04	1.285359e-07	3.832592e-04	1.218074e-04
0.616757      	4.311360e-07	4.220471e-04	5.712423e-04	1.285565e-07	3.884305e-04	1.219934e-04
0.617297      	4.393479e-07	4.209245e-04	5.692054e-04	1.287051e-07	3.913992e-04	1.221965e-04
0.617838      	4.125293e-07	4.199896e-04	5.678824e-04	1.289392e-07	3.938383e-04	1.222655e-04
0.618378      	4.343827e-07	4.188331e-04	5.663912e-04	1.291109e-07	3.966874e-04	1.222145e-04
0.618919      	4.042270e-07	4.180032e-04	5.652758e-04	1.292495e-07	3.939975e-04	1.217724e-04
0.619459      	3.977763e-07	4.167994e-04	5.637194e-04	1.293284e-07	3.926701e-04	1.217020e-04
0.62          	4.447626e-07	4.159757e-04	5.624558e-04	1.293533e-07	3.933979e-04	1.218206e-04
0.620541      	4.555732e-07	4.148670e-04	5.608536e-04	1.293550e-07	3.947344e-04	1.217137e-04
0.621081      	4.196110e-07	4.140338e-04	5.596119e-04	1.293342e-07	3.979039e-04	1.216431e-04
0.621622      	4.563937e-07	4.130363e-04	5.581327e-04	1.292816e-07	3.999050e-04	1.215119e-04
0.622162      	6.050712e-07	4.121723e-04	5.566930e-04	1.292091e-07	3.964172e-04	1.211308e-04
0.622703      	5.376168e-07	4.112368e-04	5.550050e-04	1.292792e-07	3.947684e-04	1.212042e-04
0.623243      	4.620840e-07	4.102323e-04	5.531819e-04	1.294197e-07	3.913282e-04	1.209158e-04
0.623784      	4.449665e-07	4.092208e-04	5.509575e-04	1.295248e-07	3.885144e-04	1.206843e-04
0.624324      	4.294167e-07	4.083541e-04	5.490533e-04	1.296231e-07	3.878043e-04	1.203882e-04
0.624865      	4.625679e-07	4.072126e-04	5.468446e-04	1.297003e-07	3.878191e-04	1.200590e-04
0.625405      	4.296211e-07	4.061772e-04	5.448915e-04	1.297873e-07	3.881498e-04	1.199627e-04
0.625946      	4.496977e-07	4.050312e-04	5.429932e-04	1.298960e-07	3.882835e-04	1.199252e-04
0.626486      	4.325992e-07	4.039118e-04	5.409152e-04	1.299939e-07	3.905501e-04	1.207839e-04
0.627027      	4.896218e-07	4.027652e-04	5.390935e-04	1.300952e-07	3.929427e-04	1.221024e-04
0.627568      	4.884026e-07	4.015847e-04	5.373044e-04	1.302068e-07	3.971916e-04	1.255138e-04
0.628108      	4.911163e-07	4.004686e-04	5.358652e-04	1.303427e-07	3.941440e-04	1.266196e-04
0.628649      	4.917965e-07	3.992900e-04	5.340220e-04	1.304046e-07	3.895440e-04	1.262232e-04
0.629189      	4.964855e-07	3.982032e-04	5.324677e-04	1.304284e-07	3.839275e-04	1.251835e-04
0.62973       	5.036670e-07	3.973740e-04	5.313805e-04	1.305173e-07	3.785855e-04	1.237756e-04
0.63027       	4.707015e-07	3.965106e-04	5.304539e-04	1.305917e-07	3.750890e-04	1.225855e-04
0.630811      	4.948234e-07	3.956409e-04	5.295741e-04	1.306410e-07	3.680454e-04	1.209931e-04
0.631351      	4.748259e-07	3.949623e-04	5.292014e-04	1.306685e-07	3.639072e-04	1.193093e-04
0.631892      	4.921139e-07	3.946685e-04	5.300465e-04	1.306756e-07	3.615224e-04	1.179059e-04
0.632432      	4.818037e-07	3.937922e-04	5.296194e-04	1.306390e-07	3.605597e-04	1.169441e-04
0.632973      	4.682870e-07	3.936189e-04	5.305969e-04	1.306183e-07	3.591260e-04	1.160268e-04
0.633514      	4.893758e-07	3.928435e-04	5.300718e-04	1.306194e-07	3.576670e-04	1.150203e-04
0.634054      	4.548860e-07	3.931449e-04	5.319643e-04	1.306331e-07	3.579144e-04	1.143393e-04
0.634595      	4.630777e-07	3.922014e-04	5.307460e-04	1.306151e-07	3.577755e-04	1.138121e-04
0.635135      	4.472436e-07	3.920725e-04	5.309651e-04	1.305762e-07	3.576455e-04	1.133358e-04
0.635676      	4.664854e-07	3.913467e-04	5.301216e-04	1.304944e-07	3.568701e-04	1.127699e-04
0.636216      	4.354892e-07	3.912973e-04	5.306978e-04	1.304483e-07	3.563410e-04	1.123365e-04
0.636757      	4.652354e-07	3.906559e-04	5.297928e-04	1.304394e-07	3.564054e-04	1.116208e-04
0.637297      	4.384085e-07	3.905373e-04	5.297881e-04	1.303865e-07	3.571350e-04	1.109306e-04
0.637838      	4.334507e-07	3.898076e-04	5.281939e-04	1.303379e-07	3.582945e-04	1.105814e-04
0.638378      	4.091846e-07	3.891653e-04	5.268751e-04	1.302682e-07	3.600406e-04	1.104705e-04
0.638919      	4.104057e-07	3.890568e-04	5.263108e-04	1.301757e-07	3.622398e-04	1.104109e-04
0.639459      	3.912085e-07	3.882564e-04	5.246267e-04	1.299782e-07	3.631837e-04	1.099517e-04
0.64          	4.058285e-07	3.879461e-04	5.233855e-04	1.297397e-07	3.646594e-04	1.095340e-04
0.640541      	3.720084e-07	3.872980e-04	5.216193e-04	1.295214e-07	3.657384e-04	1.093830e-04
0.641081      	3.796405e-07	3.868999e-04	5.199618e-04	1.293610e-07	3.690813e-04	1.096488e-04
0.641622      	3.771715e-07	3.862329e-04	5.181069e-04	1.292076e-07	3.727113e-04	1.099280e-04
0.642162      	3.996925e-07	3.859096e-04	5.167419e-04	1.290514e-07	3.752598e-04	1.101027e-04
0.642703      	3.792199e-07	3.852141e-04	5.149527e-04	1.289492e-07	3.773508e-04	1.103644e-04
0.643243      	3.896276e-07	3.848570e-04	5.136163e-04	1.288967e-07	3.777549e-04	1.104409e-04
0.643784      	3.866997e-07	3.841720e-04	5.118763e-04	1.288280e-07	3.780071e-04	1.104333e-04
0.644324      	4.012090e-07	3.837421e-04	5.105311e-04	1.286909e-07	3.787412e-04	1.105665e-04
0.644865      	3.771198e-07	3.829828e-04	5.087898e-04	1.285790e-07	3.792776e-04	1.107044e-04
0.645405      	3.826147e-07	3.824404e-04	5.073220e-04	1.284623e-07	3.800066e-04	1.109333e-04
0.645946      	3.890242e-07	3.816908e-04	5.055757e-04	1.284795e-07	3.813792e-04	1.111910e-04
0.646486      	4.045301e-07	3.811128e-04	5.039178e-04	1.285504e-07	3.846929e-04	1.116024e-04
0.647027      	3.786664e-07	3.803759e-04	5.020915e-04	1.286956e-07	3.861340e-04	1.119097e-04
0.647568      	3.813670e-07	3.797331e-04	5.003689e-04	1.288569e-07	3.884719e-04	1.123990e-04
0.648108      	3.752000e-07	3.789722e-04	4.985341e-04	1.290148e-07	3.902846e-04	1.127678e-04
0.648649      	3.884897e-07	3.782754e-04	4.968447e-04	1.291757e-07	3.904158e-04	1.128172e-04
0.649189      	3.706626e-07	3.775026e-04	4.951145e-04	1.293575e-07	3.898042e-04	1.128449e-04
0.64973       	3.748092e-07	3.767963e-04	4.934942e-04	1.295417e-07	3.887209e-04	1.127601e-04
0.65027       	7.249444e-07	3.760714e-04	4.917156e-04	1.297398e-07	3.880776e-04	1.140661e-04
0.650811      	4.941553e-07	3.754962e-04	4.903482e-04	1.298634e-07	3.872005e-04	1.142416e-04
0.651351      	4.703435e-07	3.748479e-04	4.888212e-04	1.300093e-07	3.855533e-04	1.141542e-04
0.651892      	4.647372e-07	3.742434e-04	4.872845e-04	1.301158e-07	3.839374e-04	1.140149e-04
0.652432      	4.821734e-07	3.736424e-04	4.857060e-04	1.302167e-07	3.813407e-04	1.135601e-04
0.652973      	4.827551e-07	3.730963e-04	4.842979e-04	1.302528e-07	3.780807e-04	1.127073e-04
0.653514      	4.251938e-07	3.725606e-04	4.830740e-04	1.302512e-07	3.742230e-04	1.120508e-04
0.654054      	4.286564e-07	3.720861e-04	4.820580e-04	1.301915e-07	3.742261e-04	1.118192e-04
0.654595      	4.444549e-07	3.716470e-04	4.812449e-04	1.300517e-07	3.729756e-04	1.110077e-04
0.655135      	4.456573e-07	3.712249e-04	4.804667e-04	1.299525e-07	3.714825e-04	1.108098e-04
0.655676      	4.273311e-07	3.708228e-04	4.799016e-04	1.298385e-07	3.702830e-04	1.108534e-04
0.656216      	4.122961e-07	3.704748e-04	4.794474e-04	1.297702e-07	3.699293e-04	1.107477e-04
0.656757      	4.464100e-07	3.702474e-04	4.794174e-04	1.297228e-07	3.704820e-04	1.103137e-04
0.657297      	4.486936e-07	3.700425e-04	4.797348e-04	1.296933e-07	3.721368e-04	1.094991e-04
0.657838      	4.372535e-07	3.696359e-04	4.785909e-04	1.295950e-07	3.726760e-04	1.088538e-04
0.658378      	3.960169e-07	3.691894e-04	4.778155e-04	1.294919e-07	3.724510e-04	1.088031e-04
0.658919      	4.113022e-07	3.686449e-04	4.772238e-04	1.294572e-07	3.723916e-04	1.086687e-04
0.659459      	4.003081e-07	3.679947e-04	4.764393e-04	1.294304e-07	3.700932e-04	1.087709e-04
0.66          	3.960540e-07	3.673633e-04	4.756422e-04	1.294005e-07	3.688181e-04	1.094750e-04
0.660541      	4.392269e-07	3.667360e-04	4.748202e-04	1.294037e-07	3.707785e-04	1.149137e-04
0.661081      	4.612760e-07	3.662592e-04	4.740756e-04	1.294467e-07	3.713815e-04	1.166676e-04
0.661622      	4.225670e-07	3.657519e-04	4.733173e-04	1.294981e-07	3.722807e-04	1.162641e-04
0.662162      	3.892344e-07	3.652830e-04	4.725447e-04	1.295253e-07	3.738814e-04	1.151752e-04
0.662703      	3.693366e-07	3.648613e-04	4.718208e-04	1.297108e-07	3.739238e-04	1.138206e-04
0.663243      	3.831670e-07	3.646050e-04	4.714782e-04	1.300688e-07	3.722815e-04	1.121905e-04
0.663784      	3.760134e-07	3.643638e-04	4.711212e-04	1.303599e-07	3.624635e-04	1.097453e-04
0.664324      	3.608566e-07	3.642226e-04	4.711318e-04	1.305777e-07	3.525991e-04	1.073513e-04
0.664865      	3.400196e-07	3.639126e-04	4.708101e-04	1.307505e-07	3.452350e-04	1.053418e-04
0.665405      	3.659270e-07	3.639087e-04	4.707110e-04	1.309115e-07	3.384467e-04	1.040188e-04
0.665946      	3.565711e-07	3.636943e-04	4.702649e-04	1.310147e-07	3.313940e-04	1.033533e-04
0.666486      	3.459738e-07	3.636172e-04	4.702820e-04	1.311128e-07	3.266291e-04	1.028058e-04
0.667027      	3.394044e-07	3.633852e-04	4.701903e-04	1.311545e-07	3.239114e-04	1.023602e-04
0.667568      	3.783459e-07	3.633491e-04	4.701054e-04	1.311468e-07	3.235324e-04	1.018072e-04
0.668108      	3.877920e-07	3.630372e-04	4.697315e-04	1.311245e-07	3.224530e-04	1.011015e-04
0.668649      	3.786362e-07	3.629013e-04	4.694105e-04	1.310696e-07	3.187293e-04	1.009452e-04
0.669189      	3.847796e-07	3.626076e-04	4.688509e-04	1.309629e-07	3.172242e-04	1.009297e-04
0.66973       	4.113372e-07	3.624467e-04	4.683316e-04	1.307922e-07	3.163195e-04	1.006318e-04
0.67027       	4.002064e-07	3.619826e-04	4.673992e-04	1.305275e-07	3.172496e-04	1.003442e-04
0.670811      	3.923077e-07	3.616430e-04	4.665923e-04	1.305440e-07	3.172746e-04	1.000603e-04
0.671351      	3.631630e-07	3.610541e-04	4.654874e-04	1.306047e-07	3.159756e-04	9.962662e-05
0.671892      	4.228586e-07	3.604878e-04	4.643493e-04	1.305579e-07	3.142591e-04	9.926387e-05
0.672432      	4.335865e-07	3.598050e-04	4.631163e-04	1.306459e-07	3.118240e-04	9.844478e-05
0.672973      	3.881461e-07	3.591400e-04	4.616174e-04	1.306862e-07	3.090897e-04	9.761388e-05
0.673514      	3.494775e-07	3.584172e-04	4.599580e-04	1.307130e-07	3.062786e-04	9.692688e-05
0.674054      	3.431403e-07	3.579175e-04	4.587304e-04	1.307694e-07	2.986637e-04	9.568722e-05
0.674595      	3.500758e-07	3.572407e-04	4.572803e-04	1.307800e-07	2.952099e-04	9.561031e-05
0.675135      	3.708070e-07	3.566340e-04	4.559653e-04	1.308185e-07	2.946903e-04	9.630240e-05
0.675676      	3.632546e-07	3.559673e-04	4.547176e-04	1.308616e-07	2.955405e-04	9.715515e-05
0.676216      	4.274252e-07	3.554115e-04	4.537826e-04	1.308863e-07	2.932090e-04	9.721157e-05
0.676757      	3.833879e-07	3.547402e-04	4.523035e-04	1.308776e-07	2.927358e-04	9.729194e-05
0.677297      	3.641096e-07	3.544011e-04	4.514198e-04	1.309655e-07	2.947032e-04	9.757466e-05
0.677838      	3.549624e-07	3.537348e-04	4.500425e-04	1.310459e-07	2.983101e-04	9.863842e-05
0.678378      	3.673362e-07	3.530905e-04	4.486978e-04	1.311722e-07	2.999907e-04	9.934134e-05
0.678919      	3.693572e-07	3.524865e-04	4.471963e-04	1.313153e-07	3.014391e-04	9.953337e-05
0.679459      	3.512780e-07	3.518585e-04	4.454328e-04	1.314670e-07	3.026744e-04	9.956815e-05
0.68          	3.533063e-07	3.512030e-04	4.436613e-04	1.316053e-07	3.033348e-04	9.951833e-05
0.680541      	3.437631e-07	3.506123e-04	4.420511e-04	1.317436e-07	3.036236e-04	9.958513e-05
0.681081      	3.278522e-07	3.498542e-04	4.402551e-04	1.318724e-07	3.039256e-04	9.941835e-05
0.681622      	3.410816e-07	3.492227e-04	4.386826e-04	1.320143e-07	3.040029e-04	9.922613e-05
0.682162      	3.501162e-07	3.484758e-04	4.370325e-04	1.321236e-07	3.039835e-04	9.908087e-05
0.682703      	3.535684e-07	3.478260e-04	4.356718e-04	1.321971e-07	3.038452e-04	9.881933e-05
0.683243      	3.520101e-07	3.471815e-04	4.343169e-04	1.322160e-07	3.038009e-04	9.867192e-05
0.683784      	3.394677e-07	3.466979e-04	4.334178e-04	1.321737e-07	3.042293e-04	9.848783e-05
0.684324      	3.545497e-07	3.463148e-04	4.326391e-04	1.320628e-07	3.045976e-04	9.842582e-05
0.684865      	3.627622e-07	3.459680e-04	4.319902e-04	1.319052e-07	3.069758e-04	9.858311e-05
0.685405      	3.680374e-07	3.456848e-04	4.314462e-04	1.317011e-07	3.044707e-04	9.807285e-05
0.685946      	3.724570e-07	3.455716e-04	4.310975e-04	1.314593e-07	3.063743e-04	9.775453e-05
0.686486      	5.822733e-07	3.455233e-04	4.309895e-04	1.312450e-07	3.123510e-04	9.840103e-05
0.687027      	6.661309e-07	3.457124e-04	4.311482e-04	1.312134e-07	3.124007e-04	1.017349e-04
0.687568      	7.402295e-07	3.455225e-04	4.308504e-04	1.310362e-07	3.127205e-04	1.033298e-04
0.688108      	5.513825e-07	3.454323e-04	4.304966e-04	1.308614e-07	3.131389e-04	1.041209e-04
0.688649      	4.956906e-07	3.451804e-04	4.301031e-04	1.307407e-07	3.136156e-04	1.039961e-04
0.689189      	4.012424e-07	3.450678e-04	4.299130e-04	1.306041e-07	3.136784e-04	1.019163e-04
0.68973       	3.475285e-07	3.446783e-04	4.295007e-04	1.304745e-07	3.139699e-04	1.006712e-04
0.69027       	3.192377e-07	3.447114e-04	4.296979e-04	1.303523e-07	3.157601e-04	9.948910e-05
0.690811      	3.345754e-07	3.441599e-04	4.289762e-04	1.302096e-07	3.181975e-04	9.862092e-05
0.691351      	3.290612e-07	3.438826e-04	4.282484e-04	1.300286e-07	3.206002e-04	9.803967e-05
0.691892      	3.273283e-07	3.434341e-04	4.275092e-04	1.298515e-07	3.240855e-04	9.774150e-05
0.692432      	3.255159e-07	3.431738e-04	4.271228e-04	1.296485e-07	3.275334e-04	9.731847e-05
0.692973      	3.062155e-07	3.428422e-04	4.268958e-04	1.294185e-07	3.282412e-04	9.674788e-05
0.693514      	2.899478e-07	3.425617e-04	4.262499e-04	1.291949e-07	3.273192e-04	9.445592e-05
0.694054      	3.183191e-07	3.421387e-04	4.254511e-04	1.289720e-07	3.260876e-04	9.433967e-05
0.694595      	2.738206e-07	3.418221e-04	4.246476e-04	1.287569e-07	3.259328e-04	9.407398e-05
0.695135      	2.675441e-07	3.413479e-04	4.239709e-04	1.285908e-07	3.256064e-04	9.400549e-05
0.695676      	2.516725e-07	3.409970e-04	4.233589e-04	1.284789e-07	3.248194e-04	9.380203e-05
0.696216      	2.432511e-07	3.404627e-04	4.226419e-04	1.283723e-07	3.234991e-04	9.354810e-05
0.696757      	2.402914e-07	3.399980e-04	4.217961e-04	1.283327e-07	3.220449e-04	9.319333e-05
0.697297      	2.375646e-07	3.394660e-04	4.210059e-04	1.282767e-07	3.201747e-04	9.303060e-05
0.697838      	2.318694e-07	3.390774e-04	4.201827e-04	1.282042e-07	3.146156e-04	9.294537e-05
0.698378      	2.251486e-07	3.385955e-04	4.194600e-04	1.281079e-07	3.118899e-04	9.210991e-05
0.698919      	2.293535e-07	3.382510e-04	4.187226e-04	1.279824e-07	3.106764e-04	9.156762e-05
0.699459      	2.202005e-07	3.378290e-04	4.179792e-04	1.278731e-07	3.093163e-04	9.110370e-05
0.7           	2.365930e-07	3.375820e-04	4.170508e-04	1.277492e-07	3.082919e-04	9.048050e-05
0.700541      	2.429304e-07	3.372063e-04	4.161054e-04	1.276725e-07	3.076838e-04	8.983973e-05
0.701081      	2.483778e-07	3.371169e-04	4.153834e-04	1.275785e-07	3.078283e-04	8.928007e-05
0.701622      	2.413315e-07	3.367812e-04	4.145777e-04	1.274454e-07	3.083726e-04	8.882871e-05
0.702162      	2.565265e-07	3.366924e-04	4.138218e-04	1.273173e-07	3.089776e-04	8.847809e-05
0.702703      	2.446513e-07	3.362365e-04	4.126983e-04	1.271684e-07	3.088565e-04	8.808532e-05
0.703243      	2.486661e-07	3.359830e-04	4.116047e-04	1.270023e-07	3.087763e-04	8.797817e-05
0.703784      	2.504469e-07	3.354205e-04	4.104589e-04	1.268207e-07	3.088551e-04	8.808698e-05
0.704324      	2.661192e-07	3.350193e-04	4.094052e-04	1.266497e-07	3.091824e-04	8.826781e-05
0.704865      	2.673123e-07	3.344441e-04	4.082882e-04	1.265063e-07	3.095649e-04	8.852632e-05
0.705405      	2.733007e-07	3.341246e-04	4.073212e-04	1.263712e-07	3.096601e-04	8.903179e-05
0.705946      	2.756068e-07	3.332913e-04	4.057838e-04	1.262199e-07	3.101136e-04	8.944370e-05
0.706486      	2.888650e-07	3.330914e-04	4.049118e-04	1.260730e-07	3.106123e-04	9.007171e-05
0.707027      	2.792964e-07	3.323485e-04	4.035419e-04	1.259012e-07	3.098591e-04	9.048135e-05
0.707568      	2.896263e-07	3.320879e-04	4.026844e-04	1.258516e-07	3.099494e-04	9.103293e-05
0.708108      	3.053494e-07	3.312970e-04	4.013159e-04	1.259028e-07	3.106531e-04	9.172035e-05
0.708649      	3.160201e-07	3.310490e-04	4.005061e-04	1.259272e-07	3.114149e-04	9.240321e-05
0.709189      	3.382935e-07	3.304075e-04	3.992167e-04	1.259418e-07	3.157530e-04	9.352630e-05
0.70973       	4.490214e-07	3.304576e-04	3.985247e-04	1.261145e-07	3.163688e-04	9.472994e-05
0.71027       	3.641959e-07	3.298372e-04	3.971430e-04	1.262066e-07	3.163230e-04	9.549924e-05
0.710811      	3.379900e-07	3.296450e-04	3.963037e-04	1.263018e-07	3.158360e-04	9.642431e-05
0.711351      	3.379660e-07	3.290289e-04	3.950041e-04	1.263916e-07	3.159753e-04	9.694762e-05
0.711892      	4.297060e-07	3.288306e-04	3.941391e-04	1.264728e-07	3.155597e-04	9.874251e-05
0.712432      	6.750845e-07	3.283080e-04	3.929177e-04	1.265919e-07	3.126639e-04	1.000953e-04
0.712973      	4.632171e-07	3.278827e-04	3.918303e-04	1.266994e-07	3.108308e-04	9.946814e-05
0.713514      	4.011090e-07	3.273577e-04	3.906272e-04	1.268457e-07	3.072644e-04	9.729971e-05
0.714054      	3.536763e-07	3.269239e-04	3.894925e-04	1.270575e-07	3.037450e-04	9.536005e-05
0.714595      	3.257976e-07	3.264112e-04	3.882108e-04	1.272534e-07	3.000780e-04	9.334568e-05
0.715135      	3.092072e-07	3.259578e-04	3.869774e-04	1.273987e-07	2.961129e-04	9.162872e-05
0.715676      	2.835046e-07	3.254499e-04	3.856638e-04	1.275346e-07	2.915125e-04	9.006165e-05
0.716216      	2.789827e-07	3.249195e-04	3.843404e-04	1.276247e-07	2.864581e-04	8.869497e-05
0.716757      	2.886875e-07	3.243434e-04	3.829691e-04	1.276925e-07	2.808568e-04	8.742054e-05
0.717297      	2.957125e-07	3.237458e-04	3.817093e-04	1.277419e-07	2.751888e-04	8.626298e-05
0.717838      	2.897418e-07	3.229712e-04	3.802864e-04	1.277600e-07	2.673185e-04	8.475429e-05
0.718378      	2.976490e-07	3.221467e-04	3.788168e-04	1.277865e-07	2.594806e-04	8.331260e-05
0.718919      	2.906458e-07	3.213601e-04	3.774340e-04	1.277956e-07	2.513039e-04	8.184305e-05
0.719459      	2.960032e-07	3.205853e-04	3.760780e-04	1.277631e-07	2.438610e-04	8.055792e-05
0.72          	2.834407e-07	3.199029e-04	3.748777e-04	1.277417e-07	2.373650e-04	7.940153e-05
0.720541      	2.863963e-07	3.192499e-04	3.737005e-04	1.278046e-07	2.319792e-04	7.870992e-05
0.721081      	2.860799e-07	3.186822e-04	3.727290e-04	1.278288e-07	2.281238e-04	7.720107e-05
0.721622      	3.594965e-07	3.182285e-04	3.717767e-04	1.278271e-07	2.247800e-04	7.711023e-05
0.722162      	3.232680e-07	3.176984e-04	3.709646e-04	1.278427e-07	2.224754e-04	7.720694e-05
0.722703      	3.215115e-07	3.171902e-04	3.701929e-04	1.278617e-07	2.197847e-04	7.655556e-05
0.723243      	3.081313e-07	3.167679e-04	3.695538e-04	1.278481e-07	2.170882e-04	7.598658e-05
0.723784      	2.944995e-07	3.163115e-04	3.688480e-04	1.277869e-07	2.143908e-04	7.558072e-05
0.724324      	2.993849e-07	3.159158e-04	3.682126e-04	1.277114e-07	2.124372e-04	7.520801e-05
0.724865      	2.956025e-07	3.155102e-04	3.675693e-04	1.275863e-07	2.114116e-04	7.493646e-05
0.725405      	2.923400e-07	3.151498e-04	3.668843e-04	1.274154e-07	2.111846e-04	7.474899e-05
0.725946      	3.043305e-07	3.147983e-04	3.663219e-04	1.272062e-07	2.123358e-04	7.461630e-05
0.726486      	3.273171e-07	3.144196e-04	3.656345e-04	1.269596e-07	2.138049e-04	7.454586e-05
0.727027      	3.328562e-07	3.140557e-04	3.650581e-04	1.267220e-07	2.154883e-04	7.460653e-05
0.727568      	3.693492e-07	3.136742e-04	3.644133e-04	1.267604e-07	2.169635e-04	7.468548e-05
0.728108      	3.408136e-07	3.132801e-04	3.634702e-04	1.268215e-07	2.180548e-04	7.497199e-05
0.728649      	3.310883e-07	3.128281e-04	3.624080e-04	1.268779e-07	2.202001e-04	7.533620e-05
0.729189      	3.337663e-07	3.124365e-04	3.616304e-04	1.269464e-07	2.218315e-04	7.547010e-05
0.72973       	3.456868e-07	3.119915e-04	3.606834e-04	1.270256e-07	2.245052e-04	7.572343e-05
0.73027       	3.285109e-07	3.116703e-04	3.599827e-04	1.271492e-07	2.272664e-04	7.598206e-05
0.730811      	3.445211e-07	3.112913e-04	3.591581e-04	1.272622e-07	2.313100e-04	7.647087e-05
0.731351      	3.690605e-07	3.110240e-04	3.586785e-04	1.274251e-07	2.386237e-04	7.750130e-05
0.731892      	4.671358e-07	3.108968e-04	3.582570e-04	1.277371e-07	2.416600e-04	7.856352e-05
0.732432      	4.435613e-07	3.106501e-04	3.578081e-04	1.278699e-07	2.436021e-04	7.980320e-05
0.732973      	3.933444e-07	3.104206e-04	3.568883e-04	1.279360e-07	2.455038e-04	8.129619e-05
0.733514      	3.666829e-07	3.103136e-04	3.562569e-04	1.280506e-07	2.474372e-04	8.275842e-05
0.734054      	3.396766e-07	3.101373e-04	3.554823e-04	1.281722e-07	2.486959e-04	8.347563e-05
0.734595      	3.269116e-07	3.100469e-04	3.549974e-04	1.282971e-07	2.499777e-04	8.412153e-05
0.735135      	3.210674e-07	3.098849e-04	3.543957e-04	1.284146e-07	2.489035e-04	8.357606e-05
0.735676      	3.191540e-07	3.097586e-04	3.539693e-04	1.285110e-07	2.465983e-04	8.329437e-05
0.736216      	3.860966e-07	3.095176e-04	3.532565e-04	1.286266e-07	2.448743e-04	8.346218e-05
0.736757      	4.818051e-07	3.093205e-04	3.527591e-04	1.287248e-07	2.434201e-04	8.394139e-05
0.737297      	4.363905e-07	3.089617e-04	3.518755e-04	1.288012e-07	2.416940e-04	8.370015e-05
0.737838      	3.392897e-07	3.086001e-04	3.511089e-04	1.288784e-07	2.403200e-04	8.234617e-05
0.738378      	3.681025e-07	3.082280e-04	3.503179e-04	1.289406e-07	2.384560e-04	8.031426e-05
0.738919      	3.279349e-07	3.078085e-04	3.493331e-04	1.289835e-07	2.371245e-04	7.831718e-05
0.739459      	2.828011e-07	3.073447e-04	3.482371e-04	1.290240e-07	2.353172e-04	7.682199e-05
0.74          	2.519785e-07	3.069863e-04	3.472983e-04	1.290656e-07	2.334736e-04	7.556857e-05
0.740541      	2.458041e-07	3.066399e-04	3.464744e-04	1.291366e-07	2.319040e-04	7.494555e-05
0.741081      	2.463629e-07	3.062551e-04	3.456207e-04	1.292013e-07	2.309855e-04	7.454654e-05
0.741622      	2.582750e-07	3.059107e-04	3.448090e-04	1.293805e-07	2.306032e-04	7.473405e-05
